250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+49500,-69.49,20170414,-13100,+15.27,20180326,18660,2348,9.48,0.81,6.43,58.1,+100.89,60296,12,+15250,15050,1753,2,9630,+0.33,10021,14847,+19550,+15100,2242,,+2.43,500,원,+17400,-13100,342,-0,0,+5.81,74,-14900,+50,크라운해태홀딩스,005740,-10550,+15100
+400000,-12.62,20180201,-254500,+37.33,20170508,486007,16627,5.22,0.72,21.02,6.5,-50.73,157262,12,355000,355000,29735,5,276900,-1.55,606551,87187,+461500,-354500,304718,,+0.09,5000,원,+400000,-310000,46218,-0,0,+57.49,4824,-345000,-5500,POSCO,005490,-248500,-349500
+182500,-20.55,20180105,-110000,+31.82,20171023,68303,4993,6.91,2.12,29.04,14.6,+175.83,4241,12,+146000,144000,304,2,100800,+0.69,22381,3809,+187000,-143000,5523,,+0.22,5000,원,+182500,-120000,535,-0,0,+1.11,190,-140500,+1000,풀무원,017810,-101000,+145000
+128000,-11.33,20180402,-77300,+46.83,20170811,16312,727,17.77,6.96,156.12,6.6,-46.55,55441,12,+115500,113500,127,3,88530,0.00,6823,11616,+147500,+114500,13184,,+0.54,500,원,+128000,-99000,408,-0,0,+25.50,58,-113000,0,하나투어,039130,-79500,113500
+1905,-19.16,20170420,-1425,+8.07,20180321,0,0,11.16,0.00,0.00,-24.8,-77.92,61356,12,+1550,1540,-95,3,1040,0.00,88,16150,+2000,1540,249,,0.00,5000,원,+1785,-1425,-0,-0,0,+0.04,807,-1520,0,하이골드3호,153360,-1080,1540
+117000,-13.68,20170608,-92800,+8.84,20180119,212575,18349,7.30,0.48,5.50,6.8,-27.59,8212,12,-107000,108000,99,5,79920,-6.48,4245,655,+140000,-107000,662,,+0.49,5000,원,+112000,-92800,142,-0,0,+0.52,33,-100500,-7000,한국석유,004090,-76000,-101000
+41800,-13.76,20170605,-25700,+40.27,20170510,53899,2415,1.06,0.67,14.93,21.7,-65.47,2544,12,+36400,36200,1394,5,26060,-0.41,3454,10080,+47050,+36350,3634,,0.00,5000,원,+37500,-32350,174,-0,0,+80.91,601,-35600,-150,한국유리,002000,-25350,-36050
+67800,-27.95,20170719,-47900,+1.98,20180420,48027,7047,5.45,1.02,6.93,9.7,-78.80,410586,12,+49200,48700,6065,2,37980,+0.31,68129,123875,+63300,48700,60513,,+0.07,500,원,+60100,-47900,7934,-0,0,+40.98,619,-47900,+150,한국타이어,161390,-34100,+48850
+4500,-4.56,20180417,-1615,+165.94,20170412,3266,324,5.64,1.32,13.26,19.2,-47.05,374146,12,+4365,4260,116,2,0,+0.82,3463,18021,+5530,4260,774,,0.00,500,원,+4500,-1950,85,-0,0,+2.71,90,-4100,+35,한국특수형강,007280,-2985,+4295
+14400,-22.22,20170619,-9200,+21.74,20180115,38077,2126,18.56,0.29,5.27,-9.8,+310.21,17772,12,+11500,11400,-236,5,7980,-1.75,9850,6090,+14800,11400,682,,+0.53,5000,원,+12100,-9200,-171,-0,0,+3.19,305,-11050,-200,한국프랜지,010100,-8000,-11200
+8680,-11.29,20170919,-7220,+6.65,20170414,20241,529,,0.38,14.56,1.8,+145.49,5939,12,+7720,7680,49,2,5520,+0.26,461,12729,+9980,+7700,980,,+0.12,5000,원,+8150,-7390,61,-0,0,+4.28,636,-7650,+20,한양증권,001750,-5380,+7700
+179000,-12.29,20180130,-98100,+60.04,20170411,196749,11653,7.77,0.80,13.47,3.8,-86.98,80250,12,+158500,147500,656,2,103250,+6.44,15743,7545,+191500,+154500,11846,,+0.17,5000,원,+179000,-103000,1328,-0,0,+11.37,377,-139500,+9500,한일시멘트,003300,-103500,+157000
+60900,-18.31,20170411,-37300,+33.38,20171122,17550,1962,10.09,2.83,25.36,16.0,-93.67,492858,12,+50800,48450,1360,2,36820,+2.68,12368,45000,+62900,+49100,22388,,+0.31,200,원,+50800,-37500,1641,-0,0,+22.20,90,-48250,+1300,한전KPS,051600,-33950,+49750
+5210,-36.56,20170614,-3020,+9.44,20180329,8448,0,,0.39,0.00,-37.2,+130.94,285522,12,+3320,3275,-2780,2,2350,+0.92,24523,106053,+4255,-3270,3505,,+0.03,5000,원,+4015,-3020,-1167,-0,0,+6.74,5303,-3205,+30,한진중공업,097230,-2295,+3305
+3435,-8.88,20180416,-1305,+139.85,20170926,1148,129,17.28,2.73,24.26,3.6,-45.55,1255705,12,+3190,3130,44,3,2250,0.00,1120,34459,+4065,+3135,1079,,+12.99,500,원,+3435,-1650,45,-0,0,+6.97,172,-3085,0,한창,005110,-2195,3130
+214500,-18.41,20180329,-130000,+34.62,20180221,92725,13483,8.01,1.89,12.98,18.2,-41.52,109587,12,+176500,175500,6805,5,136890,-0.28,163583,37500,+228000,+176000,65625,,+0.42,500,원,+214500,-130000,7271,-0,0,+32.62,188,-172500,-500,현대글로비스,086280,-123000,-175000
+122500,-27.67,20170615,-72400,+22.38,20171227,107123,1734,10.21,0.83,51.10,20.1,-74.59,93037,12,+90000,89800,4452,5,64650,-1.34,24534,20000,+116500,+89900,17720,,+0.91,5000,원,+117000,-79700,1079,-0,0,+10.21,1000,-88300,-1200,현대미포조선,010620,-62900,-88600
+13400,-21.64,20170612,-10100,+3.96,20170411,27822,1356,,0.38,7.74,6.0,-84.87,32297,12,+10550,10500,502,3,7560,0.00,2123,29337,+13650,10500,3080,,+0.71,5000,원,+12900,-10100,668,-0,0,+6.30,1467,-10400,0,현대차투자증권,001500,-7350,10500
+22000,-33.41,20171208,-9470,+54.70,20171222,10537,362,3.97,1.39,40.47,5.3,+104.05,1980010,12,+15350,14200,123,2,9940,+3.17,6368,22146,+18450,14200,3244,,+8.03,500,원,+15350,-9810,409,-0,0,+6.66,111,-14150,+450,AJ렌터카,068400,-9950,+14650
+1990,-31.66,20170905,-888,+53.15,20170811,2215,4,10.94,0.61,340.00,0.5,+102.27,1589031,12,+1375,1345,14,2,830,+1.12,2372,112452,+1745,1345,1529,,+3.37,500,원,+1525,-1200,66,-0,0,+5.89,562,-1330,+15,KEC,092220,-945,+1360
+36550,-22.30,20180110,-22900,+24.02,20170411,36006,1767,4.59,0.79,16.07,6.9,+115.58,113972,12,+28550,27250,700,2,20710,+4.22,16021,29240,+35400,27250,8304,,+0.14,5000,원,+36550,-25450,1101,-0,0,+38.96,1462,27250,+1150,LF,093050,-19100,+28400
+17650,-16.15,20180129,-11850,+24.89,20170411,15448,789,,0.96,18.76,7.4,-59.59,680756,12,+14950,14850,3496,5,11580,-0.34,11684,281409,+19300,-14750,41649,,+0.59,5000,원,+17650,-13300,4592,-0,0,+14.14,14319,-14700,-50,NH투자증권,005940,-10400,-14800
+21600,-9.72,20180419,-13800,+41.30,20171220,13477,1473,2.63,1.45,13.24,9.2,-50.10,162850,12,-20900,21000,928,5,15540,-7.14,14501,37882,+27300,-20600,7387,,+0.66,500,원,+21600,-13900,1226,-0,0,+8.90,189,-19200,-1500,NICE,034310,-14700,-19500
+56900,-30.40,20170725,-36300,+9.09,20180410,46542,2316,2.79,0.85,17.10,8.1,+101.75,38020,12,+40250,38950,591,2,29600,+1.67,11375,14623,+50600,-38800,5791,,+0.46,5000,원,+53000,-36300,967,-0,0,+15.67,731,-38800,+650,S&T모티브,064960,-27300,+39600
+3570,-18.77,20180130,-2730,+6.23,20170925,4917,90,16.68,0.59,32.22,0.7,-87.16,80528,12,+2915,2875,5,2,2070,+0.87,4219,139896,+3735,+2895,4057,,+0.39,500,원,+3570,-2815,-43,-0,0,+3.64,699,-2865,+25,SBS미디어홀딩스,101060,-2015,+2900
+331000,-11.18,20180130,-228500,+28.67,20170412,184873,13676,3.69,1.59,21.50,12.5,+182.79,166532,12,+297000,293000,50665,2,228540,+0.34,932964,70360,+380500,+296500,206859,,+0.05,200,원,+331000,-276500,58610,-0,0,+24.48,153,293000,+1000,SK,034730,-205500,+294000
+8270,-33.37,20170427,-5370,+2.61,20180417,9778,0,8.30,0.56,0.00,1.4,-65.72,817450,12,+5520,5470,346,2,4260,+0.73,152023,248188,+7110,+5480,13675,,+1.55,2500,원,+6860,-5370,1428,-0,0,+15.81,6205,-5410,+40,SK네트웍스,001740,-3830,+5510
+219000,-9.13,20180402,-154000,+29.22,20170622,182504,17934,4.75,1.09,11.10,12.0,-62.30,98737,12,+199000,198000,21451,2,154440,+0.51,462609,92466,+257000,198000,184006,,+0.10,5000,원,+219000,-181000,32344,-0,0,+42.05,4623,-197500,+1000,SK이노베이션,096770,-139000,+199000
+3640,-42.86,20171020,-1860,+11.83,20180412,1628,0,,1.28,0.00,-13.8,-48.27,106541,12,+2100,2095,-59,5,1380,-0.72,373,27550,+2720,-2065,573,,+1.61,500,원,+3430,-1860,-35,-0,0,+1.14,138,-2045,-15,갤럭시아에스엠,011420,-1470,-2080
+67000,-40.60,20170512,-33200,+19.88,20171107,0,0,2.43,0.00,0.00,,-47.45,2192,12,+39950,39600,178,2,28510,+0.51,8715,4717,+51400,+39950,1877,,+0.01,2500,원,+43700,-35200,217,-0,0,+24.77,118,-39350,+200,경동도시가스,267290,-27750,+39800
+17250,-10.14,20180411,-10800,+43.52,20170926,5413,531,10.90,2.86,29.19,13.3,-41.03,141675,12,+15550,15300,180,2,11320,+1.31,1917,23907,+19850,15300,3706,,+2.19,500,원,+17250,-12600,246,-0,0,+4.71,120,-15150,+200,경보제약,214390,-10750,+15500
+23950,-25.68,20180219,-15300,+16.34,20171221,32299,1946,3.56,0.55,9.15,16.7,-37.82,65698,12,+18700,18600,565,5,13390,-4.30,22408,8931,+24150,+18700,1590,,+0.06,5000,원,+23950,-17000,1150,-0,0,+14.06,447,-17250,-800,계룡건설,013580,-13050,-17800
+549000,-19.67,20171016,-409500,+7.69,20170411,292340,33519,5.72,1.51,13.16,11.0,-71.03,48027,12,+441000,429000,6340,2,343200,+2.80,65967,18870,+557000,+430000,83217,,+0.10,5000,원,+540000,-428000,8948,-0,0,+25.26,944,+430000,+12000,고려아연,010130,-300500,+441000
+5400,-13.80,20180207,-4045,+15.08,20180115,5775,144,5.61,0.81,32.33,2.2,+117.28,29939,12,+4765,4685,25,5,3460,-0.64,2537,20000,+6090,+4695,931,,+0.12,500,원,+5400,-4045,35,-0,0,+2.22,100,-4640,-30,그린케미칼,083420,-3280,-4655
+111500,-14.98,20180122,-66100,+43.42,20171013,48363,2618,9.26,1.96,36.21,12.3,-84.26,105126,12,-96200,96800,2176,5,71630,-2.07,50648,30468,+125500,-96100,28883,,+0.27,5000,원,+111500,-83100,2626,-0,0,+27.43,1523,-94200,-2000,금호석유,011780,-67800,-94800
+10950,-35.71,20170830,-6870,+2.47,20180412,15066,1830,4.53,0.47,3.85,9.4,-97.95,68457,12,+7050,7040,818,3,5200,0.00,3140,53544,+9150,-7010,3769,,+0.10,500,원,+7820,-6870,734,-0,0,+7.11,268,-7000,0,넥센,005720,-4930,7040
+200000,-35.75,20171213,-123500,+4.05,20170814,14355,2720,14.60,8.95,47.24,11.2,-51.85,186533,12,+131000,129500,3609,5,93240,-0.77,24248,85101,+168000,+130000,109355,,+0.45,100,원,+191000,-128500,5098,-0,0,+26.00,85,-128500,-1000,넷마블,251270,-91000,-128500
+43900,-10.14,20180130,-29600,+33.28,20170411,15575,1039,14.84,2.53,37.97,5.5,-71.38,33370,12,+39500,39150,707,2,29750,+0.77,14655,47028,+50800,39150,18553,,+0.07,500,원,+43900,-36400,1120,-0,0,+7.45,253,-38700,+300,녹십자홀딩스,005250,-27450,+39450
+380000,-16.97,20171128,-292000,+8.05,20180214,294260,34464,8.00,1.07,9.15,5.0,-69.34,19897,12,+316500,312000,907,2,243360,+1.12,22083,6083,+405500,+312500,19191,,+0.17,5000,원,+358500,-292000,964,-0,0,+22.41,304,312000,+3500,농심,004370,-218500,+315500
+28500,-41.05,20171124,-13750,+22.18,20170518,20058,437,4.00,0.84,38.44,7.2,-70.83,104692,12,+17150,16950,337,5,12200,-0.88,4824,20576,+22000,-16800,3457,,+2.38,500,원,+27300,-15250,300,-0,0,+21.03,103,-16750,-150,대덕GDS,004130,-11900,-16800
+29150,-12.35,20170609,-21400,+19.39,20171012,23549,1794,7.88,1.08,14.24,6.1,+173.64,167650,12,+25700,24900,518,2,19420,+2.61,29688,34648,+32350,-24800,8853,,+0.77,1000,원,+28250,-23450,967,-0,0,+12.61,346,-24800,+650,대상,001680,-17450,+25550
+6700,-12.54,20170619,-5700,+2.81,20180328,10629,508,4.04,0.55,11.54,5.0,-85.77,22617,12,+5870,5850,149,2,4320,+0.17,7660,27500,+7600,+5870,1612,,+0.04,1000,원,+6110,-5700,199,-0,0,+2.51,275,-5820,+10,대성에너지,117580,-4100,+5860
+1265,-27.27,20170523,-640,+43.75,20180116,1032,0,2.10,0.89,0.00,-15.9,+101.94,1126270,12,+935,902,-35,2,630,+2.00,4577,88121,+1170,-885,811,,+0.24,500,원,+935,-640,71,-0,0,+1.66,441,-885,+18,대유플러스,000300,-632,+920
+115000,-89.52,20170418,-11500,+4.78,20180323,33801,0,,0.36,0.00,-5.5,+126.56,5851,12,+12150,12050,-96,3,7710,0.00,2086,5300,+15650,12050,639,,+0.57,1000,원,+78100,-11500,-99,-0,0,+0.59,53,-11850,0,대한방직,001070,-8450,12050
+32000,-26.88,20170529,-21850,+7.09,20180326,46740,2747,15.08,0.50,8.52,2.4,-33.07,3578,12,23650,23650,108,5,17500,-1.06,12745,8840,+30700,23650,2069,,+0.42,2500,원,+25700,-21850,165,-0,0,+2.60,221,-23300,-250,대한제당,001790,-16600,-23400
+3490,-25.79,20170420,-2365,+9.51,20180326,3591,1059,4.04,0.72,2.45,7.4,+196.74,420422,12,+2595,2475,125,2,1830,+4.65,2837,45282,+3215,+2485,1173,,+2.45,500,원,+2850,-2365,139,-0,0,+7.11,269,+2480,+115,대현,016090,-1735,+2590
+5900,-28.81,20170421,-3315,+26.70,20170925,3859,188,14.71,1.09,22.34,0.8,-91.67,73848,12,+4250,4125,5,2,2880,+1.82,1007,15680,+5360,+4200,659,,+3.12,500,원,+4570,-3605,18,-0,0,+2.42,78,4125,+75,덕성,004830,-2890,+4200
+70000,-11.00,20170425,-50200,+24.10,20170922,44008,5866,9.07,1.42,10.62,2.8,-22.01,35,12,+62600,62400,16,5,42430,-0.16,1374,1315,+81100,+62600,819,,0.00,5000,원,+64000,-56400,9,-0,0,+0.03,79,-62300,-100,동남합성,023450,-43700,-62300
+33650,-19.17,20170525,-24950,+9.02,20170926,11792,1199,38.75,2.31,22.69,10.2,-59.37,38011,12,+27300,27050,1261,2,20550,+0.55,5591,99700,+35150,-26950,27118,,+0.05,500,원,+29800,-26050,477,-0,0,+10.84,499,-26900,+150,동서,026960,-18950,+27200
+20100,-13.18,20170704,-15100,+15.56,20170925,18986,2559,5.82,0.92,6.82,5.1,-96.91,7078,12,+17450,17300,51,2,12450,+0.87,2043,5336,+22450,17300,931,,+0.88,1000,원,+19150,-16300,82,-0,0,+2.18,55,-17250,+150,동성화학,005190,-12150,+17450
+167500,-23.28,20180118,-104500,+22.97,20170913,144762,29311,13.10,0.89,4.38,3.6,-39.07,5568,12,+130000,128000,325,2,92160,+0.39,6903,6138,+166000,-127000,7888,,+0.28,5000,원,+167500,-123500,534,-0,0,+18.16,307,-127000,+500,동아쏘시오홀딩스,000640,-90000,+128500
+2520,-20.63,20170613,-1700,+17.65,20170926,3599,111,14.10,0.56,18.02,1.9,-26.34,539652,12,+2040,2000,158,3,1440,0.00,4831,238684,+2600,+2040,4774,,+0.61,500,원,+2380,-1800,68,-0,0,+6.85,1193,-1980,0,동양,001520,-1400,2000
+11050,-24.71,20170529,-6950,+19.71,20180307,16852,118,,0.49,70.51,9.0,+111.50,277719,12,-8530,8580,1928,5,6520,-3.03,51369,161359,+11150,-8530,13425,,+0.13,5000,원,+8830,-6950,2466,-0,0,+84.25,8068,-8280,-260,동양생명,082640,-6010,-8320
+2210,-3.39,20180420,-788,+170.94,20171227,941,0,398.80,2.27,0.00,-45.9,-73.25,38155540,12,+2210,1970,-306,2,1330,+8.38,1471,88885,+2560,+2015,1898,,+2.52,500,원,+2210,-835,-65,-0,0,+0.96,444,-1830,+165,동양철관,008970,-1380,+2135
+5700,-19.39,20180302,-4010,+14.59,20180112,6094,928,5.17,0.75,4.95,12.7,-70.71,21172,12,+4690,4630,94,5,3330,-0.76,2942,13168,+6010,-4595,605,,+1.11,500,원,+5700,-4010,190,-0,0,+0.26,66,-4550,-35,동양피스톤,092780,-3245,-4595
+55500,-87.30,20170802,-3640,+93.68,20171114,3402,0,9848.56,2.07,0.00,-0.7,+132.50,677114,12,+7630,7190,-4,5,5030,-1.95,157,19181,+9340,+7290,1352,,+4.21,500,원,+7700,-4205,-5,-0,0,+0.37,96,-6580,-140,동원,003580,-5040,-7050
+86600,-14.78,20170420,-60600,+21.78,20170925,134615,6017,0.13,0.55,12.27,7.0,+100.14,4855,12,+73800,72600,233,2,49360,+1.65,3791,2425,+94300,-72500,1790,,+1.07,5000,원,+83000,-66500,235,-0,0,+6.51,121,-72500,+1200,동일산업,004890,-50900,+73800
+27000,-20.00,20180110,-10350,+108.70,20170419,9102,870,6.73,2.37,24.83,26.7,+272.95,747388,12,+21750,19800,305,2,14250,+9.09,3245,11042,+25700,19800,2385,,+1.81,500,원,+27000,-16300,336,-0,0,+5.75,55,19800,+1800,디와이파워,210540,-13900,+21600
+6550,-29.01,20180202,-3750,+24.00,20171115,3215,364,11.41,1.45,12.77,5.2,-97.86,145689,12,+4670,4580,73,2,3110,+1.53,1548,41678,+5950,-4540,1938,,+3.22,500,원,+6550,-3875,122,-0,0,+3.36,208,-4540,+70,디피씨,026890,-3210,+4650
+78800,-2.66,20180129,-52500,+46.10,20170411,80298,5144,8.22,0.96,14.91,7.6,+106.74,35893,12,+76700,76100,1484,2,59350,+0.79,40993,23608,+98900,+76700,18107,,+0.06,5000,원,+78800,-65500,2075,-0,0,+18.74,1180,-75800,+600,롯데하이마트,071840,-53300,+76700
+5380,-32.16,20180108,-548,+566.06,20170818,1900,0,,1.92,0.00,-141.3,-66.92,397682,12,+3785,3695,-379,5,2210,-1.22,268,36098,+4800,-3650,1318,,+0.72,500,원,+5380,-2320,-159,-0,0,0.00,180,-3400,-45,메타랩스,090370,-2590,-3650
+3760,-11.57,20180309,-2350,+41.49,20180116,9248,5,6.34,0.36,665.00,6.7,+314.08,327582,12,+3370,3230,409,2,2320,+2.94,10346,41609,+4195,+3260,1384,,+1.33,2500,원,+3760,-2350,698,-0,0,+6.82,1040,+3240,+95,무림페이퍼,009200,-2265,+3325
+3615,-1.11,20180329,-2405,+48.65,20170814,2682,61,11.59,1.33,58.61,5.4,-99.93,282422,12,+3575,3515,68,2,2460,+1.71,1450,44918,+4565,+3555,1606,,+1.74,500,원,+3615,-2555,95,-0,0,+1.60,225,-3480,+60,백광산업,001340,-2465,+3575
+10200,-39.71,20170727,-5870,+4.77,20180417,5047,922,5.03,1.22,6.67,7.3,-30.19,37470,12,+6170,6140,87,2,4170,+0.16,2114,24200,+7980,+6150,1488,,+1.51,500,원,+7600,-5870,237,-0,0,+4.85,140,-6080,+10,백산,035150,-4300,+6150
+52500,-17.71,20170420,-28850,+49.74,20171228,44757,5326,4.37,0.97,8.11,6.4,-27.42,11343,12,+45100,44950,48,5,31460,-3.89,1178,1056,+58400,44950,456,,+0.84,5000,원,+46650,-29450,68,-0,0,+0.34,53,-42300,-1750,부산산업,011390,-31500,-43200
+32500,-5.69,20170816,-16950,+80.83,20170414,30659,1147,5.06,1.00,26.72,14.5,-28.17,7428,12,+31300,30800,423,5,20940,-0.49,9874,5961,+40000,30800,1827,,+0.84,5000,원,+32200,-23000,554,-0,0,+1.56,298,-30350,-150,사조대림,003960,-21600,-30650
+7560,-11.77,20170720,-5880,+13.44,20180116,10656,439,10.54,0.63,15.19,9.9,+109.11,41283,12,+6730,6650,194,2,4780,+0.30,3782,17219,+8640,6650,1148,,+1.45,1000,원,+6740,-5880,158,-0,0,+1.62,172,-6610,+20,사조씨푸드,014710,-4660,+6670
+600000,-15.67,20180410,-173500,+191.64,20170428,61700,0,247.56,8.20,0.00,-2.4,-82.95,395561,12,+521000,507000,-970,5,385320,-0.20,4646,66165,+659000,-506000,334795,,+0.28,2500,원,+600000,-367000,660,-0,0,+10.14,1654,-499000,-1000,삼성바이오로직스,207940,-355000,-506000
+12400,-24.60,20170823,-8790,+6.37,20171019,8443,560,6.20,1.11,16.70,3.9,+106.98,12710,12,+9390,9300,59,2,6690,+0.54,1766,10000,+12050,+9340,935,,+2.67,500,원,+12400,-9190,110,-0,0,+1.06,50,-9210,+50,삼성출판사,068290,-6510,+9350
+26400,-24.05,20171129,-19650,+2.04,20171221,15343,1704,6.80,1.31,11.77,12.1,-64.89,15850,12,+20250,20200,279,5,14540,-0.74,3334,14210,+26250,-20050,2849,,+0.10,5000,원,+24950,-19750,427,-0,0,+11.95,710,-20050,-150,삼양패키징,272550,-14150,-20050
+3850,-18.18,20170620,-3020,+4.30,20180116,4730,355,4.42,0.67,8.87,5.7,-59.24,18398,12,+3165,3140,110,2,2260,+0.32,2762,40000,+4080,3140,1260,,+0.09,500,원,+3380,-3020,126,-0,0,+0.83,200,-3125,+10,삼원강재,023000,-2200,+3150
+16000,-46.38,20170531,-8040,+6.72,20180329,24729,3382,5.99,0.35,2.54,5.1,-58.14,37092,12,+8630,8530,304,2,6140,+0.59,20075,27028,+11050,+8590,2319,,+1.10,500,원,+11150,-8040,-122,-0,0,+19.51,135,-8510,+50,서연이화,200880,-5980,+8580
+5370,-18.99,20170609,-4125,+5.45,20180326,8832,717,3.11,0.49,6.07,7.7,+321.39,43025,12,+4400,4315,289,2,3190,+0.81,1784,41041,+5600,+4350,1785,,+0.52,1000,원,+4980,-4125,362,-0,0,+4.29,410,4315,+35,세이브존I&C,067830,-3025,+4350
+32000,-5.31,20180419,-17150,+76.68,20170922,14851,1802,11.05,2.04,16.81,9.6,-75.53,209123,12,+31150,30700,347,5,23330,-1.30,7249,24000,+39900,30700,7272,,+2.50,500,원,+32000,-22600,545,-0,0,+22.26,120,-29950,-400,송원산업,004430,-21500,-30300
+1880,-15.16,20170515,-1355,+17.71,20171221,1691,52,12.00,0.94,30.67,3.2,-41.18,1051890,12,+1650,1605,29,5,1150,-0.62,1019,53985,+2085,+1640,861,,+2.64,500,원,+1650,-1355,33,-0,0,+1.76,270,-1570,-10,수산중공업,017550,-1125,-1595
+77300,-0.65,20180420,-25500,+201.18,20170417,65091,4028,10.15,1.18,19.07,10.4,-98.08,57152,12,+77300,72200,272,2,53420,+6.37,5128,4030,+93800,+73400,3095,,+4.13,5000,원,+77300,-32550,288,-0,0,+5.28,201,+72300,+4600,신대양제지,016590,-50600,+76800
+2445,-32.11,20170725,-1555,+6.75,20180410,707,33,26.44,2.35,50.30,-38.3,-95.65,958370,12,+1665,1625,-392,2,1130,+2.15,9905,172994,+2110,-1600,2872,,+0.65,500,원,+2365,-1555,-57,-0,0,+1.09,866,-1600,+35,신성이엔지,011930,-1140,+1660
+195000,-17.95,20180322,-67900,+135.64,20170411,96264,1481,6.91,1.66,108.04,6.0,-90.00,11860,12,+161500,156500,99,2,115810,+2.24,3202,1720,+203000,156500,2752,,+4.66,5000,원,+195000,-78000,155,-0,0,+12.40,86,156500,+3500,신세계 I&C,035510,-110000,+160000
+3400,-12.06,20180419,-1590,+88.05,20170926,2852,0,36.33,1.05,0.00,-5.4,-35.39,6793820,12,+3225,3200,-98,5,2300,-6.56,6399,72738,+4160,+3220,2175,,+7.03,500,원,+3400,-2000,8,-0,0,+1.42,364,-2900,-210,신원,009270,-2240,-2990
+12200,-57.38,20170519,-4550,+14.29,20180417,9080,0,7.65,0.57,0.00,-7.2,-76.68,97740,12,+5300,5070,-42,2,3340,+2.56,467,7023,+6590,+5160,365,,+0.05,5000,원,+5910,-4550,81,-0,0,+2.59,351,-5010,+130,신한,005450,-3550,+5200
+62100,-39.37,20180201,-30450,+23.65,20170523,50578,2936,,0.74,12.82,8.7,-71.25,236328,12,-38250,38300,3402,5,29100,-1.70,31575,82000,+49750,-38250,30873,,+0.15,1000,원,+62100,-36300,4503,-0,0,+37.64,820,-37550,-650,아이엔지생명,079440,-26850,-37650
+47850,-8.36,20180417,-27600,+58.88,20180322,4072,1011,20.28,10.77,43.37,37.2,+120.17,339861,12,-45200,45600,381,5,31920,-3.84,6289,26122,+59200,-45100,11455,,+0.12,1000,원,+47850,-27600,497,-0,0,+2.20,261,-43700,-1750,애경산업,018250,-31950,-43850
+13700,-34.01,20170613,-7780,+16.20,20180326,598,24,172.29,15.12,376.67,1.7,+702.27,22243606,12,+10350,8780,19,2,6490,+2.96,1950,182893,+11400,+10100,16534,,+3.98,500,원,+11300,-7780,30,-0,0,+2.36,914,+9010,+260,영진약품,003520,-6150,+9040
+1540,-24.35,20170426,-999,+16.62,20180326,436,0,,2.67,0.00,-26.0,-33.01,1384864,3,+1175,1145,-248,2,840,+1.75,1090,163147,+1485,1145,1901,,+0.50,500,원,+1310,-999,-93,-0,0,+1.46,816,-1135,+20,오리엔트바이오,002630,-805,+1165
+14400,-42.78,20170608,-7040,+17.05,20180326,8236,324,10.47,1.00,25.43,4.2,-42.80,880048,12,+8480,8330,170,5,5990,-1.08,2097,48133,+10800,+8480,3966,,+5.07,5000,원,+12550,-7040,335,-0,0,+3.38,2407,-8030,-90,용평리조트,070960,-5840,-8240
+19650,-22.14,20170727,-13550,+12.92,20170412,30157,1567,,0.51,9.76,7.4,+110.77,2302415,12,+15600,15250,15301,2,11590,+0.33,85507,676000,+19800,+15350,103428,,+0.19,5000,원,+17200,-13550,21567,-0,0,+26.12,33814,-15100,+50,우리은행,000030,-10700,+15300
+4750,-26.95,20171123,-1950,+77.95,20170525,2207,0,,1.57,0.00,-29.6,-42.40,305806,12,3555,3555,-87,5,2410,-2.39,708,15250,+4620,-3545,529,,+4.10,500,원,+4360,-2660,-51,-0,0,+1.46,76,-3400,-85,웰바이오텍,010600,-2490,-3470
+2960,-35.64,20170510,-1500,+27.00,20170926,2482,77,9.67,0.77,24.74,0.4,+238.56,2255623,12,+1920,1845,7,2,1290,+3.25,2910,57000,+2395,-1840,1086,,+7.19,1000,원,+2090,-1585,70,-0,0,+5.92,626,-1840,+60,윌비스,008600,-1295,+1905
+39000,-27.82,20180126,-18350,+53.41,20170529,10945,1277,11.21,2.57,22.04,14.7,+126.54,161774,12,+28450,28100,279,2,19670,+0.18,1970,16207,+36500,-28000,4562,,+1.36,500,원,+39000,-26200,317,-0,0,+23.33,81,-27500,+50,유나이티드제약,033270,-19700,+28150
+4770,-6.92,20180419,-3680,+20.65,20170925,8007,9,11.29,0.55,493.33,3.7,-37.21,218188,12,+4640,4460,19,5,3210,-0.45,1811,15612,+5790,+4480,693,,+1.17,500,원,+4770,-3825,5,-0,0,+2.90,78,-4345,-20,유니온,000910,-3125,-4440
+9210,-23.24,20170613,-5660,+24.91,20171221,8024,312,2.61,0.88,22.66,-2.1,+137.78,37312,12,+7110,7020,224,2,4910,+0.71,4336,26042,+9120,+7030,1841,,+0.99,2500,원,+9020,-6050,579,-0,0,+6.69,651,-6900,+50,유수홀딩스,000700,-4920,+7070
