250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+8910,-30.19,20170420,-3345,+85.95,20180330,6976,0,49.45,0.89,0.00,-12.1,+101.10,2505140,12,+6240,6180,-1118,2,4320,+0.65,28764,157993,+8030,+6220,9827,,+0.13,5000,원,+8250,-3345,-1572,-0,0,+5.66,7900,-6020,+40,금호타이어,073240,-4330,+6220
+965000,-29.74,20170510,-637000,+6.44,20171013,1002965,43914,4.68,0.68,15.44,0.6,-68.57,971,12,+678000,660000,50,2,488400,+2.73,11670,720,+858000,660000,4882,,+0.08,5000,원,+731000,660000,51,-0,0,+22.06,36,660000,+18000,남양유업,003920,-462000,+678000
+18600,-23.12,20170419,-9810,+45.77,20180326,22677,3052,6.18,0.63,4.69,1.5,+1797.01,1187628,12,+14900,11650,44,2,7920,+22.75,2209,12732,+15100,+11850,1821,,+0.74,1000,원,+14900,-9810,129,-0,0,+1.36,127,+11750,+2650,대림씨엔에스,004440,-8200,+14300
+5310,-17.98,20180129,-3505,+24.25,20170926,7243,619,5.43,0.60,7.04,4.8,+615.03,325134,12,+4710,4285,262,2,2990,+1.63,10282,62000,+5570,4285,2700,,+0.28,500,원,+5310,-3580,382,-0,0,+1.78,310,-4145,+70,대원강업,000430,-3000,+4355
+24700,-19.03,20180226,-17500,+14.29,20171031,8465,1075,11.26,2.36,18.60,6.5,+192.03,58961,12,-20700,20750,103,5,15350,-3.61,2655,19099,+26950,-20700,3820,,+1.20,500,원,+24700,-19550,253,-0,0,+22.20,95,-20000,-750,대원제약,003220,-14550,-20000
+129000,-5.43,20170522,-97500,+25.13,20170420,301473,13654,16.32,0.40,8.94,4.7,+108.11,200,12,+123500,121500,204,2,87480,+0.41,1108,1328,+157500,+123500,1620,,+0.04,5000,원,+128500,-108000,57,-0,0,+0.08,66,-118500,+500,대한화섬,003830,-85500,+122000
+2140,-7.24,20170630,-1395,+42.29,20180109,3274,639,8.42,0.61,3.11,-9.3,+444.79,1902842,12,+2050,1885,-94,2,1350,+5.31,5061,32524,+2450,+1950,646,,+1.24,1000,원,+2100,-1395,152,-0,0,+2.31,325,+1920,+100,동방,004140,-1320,+1985
+16300,-31.29,20170428,-5850,+91.45,20171130,4945,0,19.72,2.26,0.00,-86.5,+156.71,23569,12,+11350,11050,-1245,2,7290,+1.36,25962,27233,+14350,-10900,3050,,+0.01,5000,원,+14900,-9180,-118,-0,0,+0.68,1362,-10750,+150,동부제철,016380,-7750,+11200
+26350,-33.97,20180320,-3190,+445.45,20170926,2483,0,160.42,7.01,0.00,-0.3,+184.92,1003537,12,-18250,18300,-2,5,11710,-4.92,824,24757,+23750,-18000,4308,,+5.45,1000,원,+26350,-4915,10,-0,0,+3.29,248,-16950,-900,동성제약,002210,-12850,-17400
+3945,-64.64,20170425,-1290,+8.14,20180410,1564,0,5.42,0.89,0.00,-3.4,+250.59,239302,3,+1420,1395,-21,3,890,0.00,4929,46755,+1810,1395,652,,+1.28,500,원,+3375,-1290,172,-0,0,+4.08,234,-1365,0,동원금속,018500,-980,1395
+11550,-28.40,20170615,-7580,+9.10,20180410,13717,1380,9.95,0.60,5.99,0.6,+1350.62,87547,12,+8860,8080,11,2,5970,+2.35,2598,13000,+10500,-8060,1075,,+0.45,500,원,+8860,-7580,67,-0,0,+2.23,65,-8030,+190,동일고무벨트,163560,-5660,+8270
+24550,-27.09,20170616,-14300,+25.17,20180117,29119,0,7.31,0.61,0.00,-8.5,+205.57,2382908,12,+18150,17250,-1097,2,12760,+3.77,145236,106463,+22400,+17500,19057,,+1.18,5000,원,+18150,-14300,9257,-0,0,+11.45,5323,+17450,+650,두산중공업,034020,-12100,+17900
+7900,-37.97,20170502,-4150,+18.07,20170811,3552,35,8.19,1.38,140.00,15.2,+109.12,247218,12,+5040,5000,194,5,3500,-2.00,1522,31497,+6500,+5040,1543,,+4.31,500,원,+5580,-4600,115,-0,0,+5.63,172,-4855,-100,디아이,003160,-3500,-4900
+322000,-20.50,20170614,-188000,+36.17,20171221,489398,4969,7.68,0.52,51.52,-0.9,+123.78,73315,12,+260500,256000,-206,3,189440,0.00,181799,28122,+332500,+256500,71992,,+0.22,5000,원,+267000,-196500,5299,-0,0,+20.46,1406,-252000,0,롯데쇼핑,023530,-179500,256000
+1923000,-15.76,20170605,-1191000,+36.02,20171201,1712502,50583,10.91,0.95,32.03,7.4,-86.98,1062,12,+1635000,1621000,1215,5,1231960,-0.06,22793,799,+2107000,-1614000,12949,,+0.10,5000,원,+1693000,-1310000,754,-0,0,+21.33,40,-1601000,-1000,롯데칠성,005300,-1135000,-1620000
+4720,-23.20,20170424,-3480,+4.17,20180328,0,0,20.38,0.00,0.00,1.4,-39.03,868,12,+3625,3600,6,2,2520,+0.69,42,7827,+4680,3600,284,,0.00,5000,원,+3960,-3480,18,-0,0,+0.21,391,-3570,+25,모두투어리츠,204210,-2520,+3625
+7400,-11.35,20180308,-3990,+64.41,20170518,8561,0,7.58,0.77,0.00,6.7,+279.75,408297,12,+6780,6760,365,5,5130,-2.96,6079,62368,+8780,+6780,4091,,+1.08,2500,원,+7400,-4455,447,-0,0,+10.80,1559,-6470,-200,무림P&P,009580,-4740,-6560
+3180,-3.77,20180426,-2590,+18.15,20180307,4043,149,6.20,0.76,20.54,5.0,+286.88,366745,12,+3155,2985,67,2,2140,+2.51,2122,27583,+3880,-2955,844,,+0.61,500,원,+3180,-2590,74,-0,0,+0.54,138,-2950,+75,백광소재,014580,-2090,+3060
+579,-20.55,20170616,-458,+0.44,20180416,0,0,,0.00,0.00,,+156.68,369108,2,463,463,,5,340,-0.65,,124245,+601,463,572,,+0.04,0,원,+575,-458,,-0,0,+0.15,907,-458,-3,베트남개발1,096300,-325,-460
+15950,-36.05,20170526,-9690,+5.26,20180410,15008,2092,3.12,0.68,4.88,9.0,+271.74,31033,12,+10450,10350,181,5,6830,-1.45,1456,12997,+13450,10350,1326,,+0.63,500,원,+14500,-9690,258,-0,0,+8.90,65,-10100,-150,비상교육,100220,-7250,-10200
+22150,-56.16,20170516,-6300,+54.13,20180406,22451,49729,,0.43,0.20,-14.5,+200.54,4465842,12,+10600,9050,-404,2,5610,+7.29,2804,18767,+11750,+9540,1822,,+0.91,5000,원,+12300,-6300,-194,-0,0,+0.27,938,+9310,+660,삼부토건,001470,-6340,+9710
+151500,-7.59,20171016,-120500,+16.18,20170428,95661,650,21.49,1.46,215.38,3.1,-76.59,410615,12,+142000,140500,4811,5,109590,-0.36,292790,189690,+182500,+141000,265566,,+0.31,100,원,+146500,-125000,8813,-0,0,+11.04,190,-139000,-500,삼성물산,028260,-98500,-140000
+138500,-15.52,20171103,-107500,+8.84,20170427,133221,11407,,0.88,10.26,4.2,-52.68,111990,12,+117500,116500,12632,2,90870,+0.43,166458,200000,+151000,+117000,234000,,+0.05,500,원,+134500,-110000,16906,-0,0,+15.98,1000,-115500,+500,삼성생명,032830,-82000,+117000
+129500,-8.49,20180419,-66600,+77.93,20170420,54640,193,11.58,2.17,613.99,3.8,-87.52,783512,12,+123500,121500,1773,5,92340,-2.47,68385,74694,+157500,+122500,88512,,+1.21,5000,원,+129500,-88900,3062,-0,0,+23.99,3735,-117000,-3000,삼성전기,009150,-85500,-118500
+43150,-13.56,20170510,-34750,+7.34,20180326,57101,3063,,0.65,12.18,5.7,+108.27,103226,12,+37300,36650,3867,2,29320,+1.77,30113,115859,+47600,+36800,43215,,+0.02,5000,원,+40700,-34750,5056,-0,0,+12.74,6148,-36200,+650,삼성카드,029780,-25700,+37300
+159500,-30.41,20180130,-83000,+33.73,20170926,152526,2923,6.96,0.73,37.97,2.8,+197.09,52827,12,+112500,104000,672,2,74880,+6.73,23963,8564,+135000,+107000,9506,,+0.63,5000,원,+159500,-90600,988,-0,0,+6.87,428,+105000,+7000,삼양홀딩스,000070,-73000,+111000
+42500,-27.53,20170428,-29850,+3.18,20171019,49532,709,2.58,0.62,43.44,6.4,+209.02,8390,12,+31000,30800,128,3,22170,0.00,2748,2876,+40000,30800,886,,+1.01,1000,원,+34900,-30100,180,-0,0,+3.44,29,-30350,0,샘표,007540,-21600,30800
+1745,-22.92,20170615,-1010,+33.17,20170922,1847,137,10.47,0.73,9.82,2.1,+316.78,1844920,12,+1365,1270,20,2,830,+5.91,2572,47475,+1650,+1280,639,,+0.71,500,원,+1365,-1085,128,-0,0,+2.44,237,+1280,+75,서원,021050,-890,+1345
+127000,-29.53,20180208,-65600,+36.43,20170512,59155,0,174.06,1.51,0.00,0.4,+140.35,1586,12,+91000,90000,1,5,63000,-0.56,56,408,+117000,-89500,365,,+0.06,5000,원,+127000,-72600,-4,-0,0,+0.90,20,-89000,-500,세기상사,002420,-63000,-89500
+7770,-37.90,20180322,-2160,+123.38,20171024,3241,0,38.87,1.49,0.00,-4.0,+231.08,1925235,12,-5150,5180,-77,5,3210,-6.85,1581,60991,+6730,-5120,2943,,+1.84,500,원,+7770,-3020,38,-0,0,+2.20,305,-4675,-355,세원셀론텍,091090,-3630,-4825
+23000,-46.96,20170724,-11700,+4.27,20180413,42950,275,-6.67,0.28,44.36,0.6,-18.76,924,6,12450,12450,-22,5,8210,-2.01,2330,10000,+16150,-12200,1220,,+0.08,500,원,+17500,-11700,-95,-0,0,+15.04,50,-12100,-250,세원정공,021820,-8750,-12200
+93900,-24.92,20180402,-19000,+271.05,20171114,10779,80,,6.54,881.25,1.4,+199.31,4937,12,-76400,76500,3,5,47430,-7.84,125,2000,+99400,-72100,1410,,+0.04,500,원,+93900,-39850,-2,-0,0,+1.08,10,-69100,-6000,시디즈,134790,-53600,-70500
+37400,-0.94,20180430,-25950,+42.77,20170904,31991,9450,6.13,1.16,3.92,20.2,+269.55,44085,12,+37400,35050,290,2,25230,+5.71,10644,4000,+45550,+35550,1482,,+0.82,5000,원,+37400,-26050,247,-0,0,+3.45,200,+35400,+2000,신세계건설,034300,-24550,+37050
+14700,-38.30,20170613,-8840,+2.60,20171227,10907,743,1.31,0.83,12.21,2.0,+411.35,138436,12,+9380,9370,157,5,6370,-3.20,30805,35943,+12150,+9380,3260,,+0.80,500,원,+10900,-8870,340,-0,0,+18.56,182,-9070,-300,아이마켓코리아,122900,-6560,-9070
+2610,-20.50,20170419,-1480,+40.20,20170926,972,34,17.52,2.13,61.03,3.7,-87.49,718884,12,+2100,2065,21,2,1440,+0.48,4345,59992,+2680,+2080,1245,,+2.10,500,원,+2175,-1690,35,-0,0,+2.07,300,-2040,+10,에넥스,011090,-1450,+2075
+29800,-25.50,20180124,-17100,+29.82,20170925,26519,3217,5.43,0.84,6.90,10.2,+122.44,56797,12,+22200,21450,962,2,15440,+3.50,14855,33865,+27850,21450,7518,,+0.14,500,원,+29800,-20250,548,-0,0,+22.56,169,-21400,+750,에스엘,005850,-15050,+22200
+6670,-18.74,20170608,-4955,+9.38,20180115,5845,966,4.43,0.93,5.61,4.7,+116.88,2666,12,+5470,5420,118,3,3900,0.00,3863,36720,+7040,-5370,1990,,+0.02,500,원,+6000,-4955,167,-0,0,+2.88,184,-5310,0,NPC,004250,-3800,5420
+37950,-21.21,20170607,-26400,+13.26,20180410,28097,2489,5.32,1.06,12.01,8.8,+118.13,100754,12,+30900,30750,947,5,22750,-2.76,20093,44311,+39950,30750,13249,,+0.36,500,원,+33550,-26400,1811,-0,0,+22.39,222,-29650,-850,영원무역,111770,-21550,-29900
+4230,-17.97,20170925,-2300,+50.87,20170811,4252,306,8.54,0.82,11.34,4.0,+124.39,436879,12,+3780,3750,39,5,2250,-7.47,1051,22200,+4875,-3735,770,,+1.33,500,원,+3895,-2845,33,-0,0,+1.89,111,-3425,-280,영풍제지,006740,-2625,-3470
+47950,-14.49,20180115,-36700,+11.72,20170925,102550,6941,4.67,0.40,5.91,3.6,-37.33,741,12,+41250,40900,271,2,30260,+0.24,11152,6000,+53100,+41200,2460,,0.00,5000,원,+47950,-37500,244,-0,0,+14.22,300,40900,+100,예스코,015360,-28650,+41000
+21450,-44.52,20170420,-5910,+101.35,20170926,3624,364,16.23,3.28,32.69,9.9,+271.83,658539,12,-12600,12650,44,5,7840,-5.93,799,11570,+16400,-12550,1377,,+10.75,500,원,+14800,-10050,60,-0,0,+0.97,58,-11750,-750,우리들제약,004720,-8900,-11900
+4665,-28.62,20170511,-3240,+2.78,20180326,10108,342,-1.24,0.33,9.74,2.4,-56.44,10760,12,-3370,3375,67,5,2430,-1.33,2517,25948,+4385,-3370,864,,+0.16,500,원,+3750,-3240,32,-0,0,+18.18,130,-3300,-45,유성기업,002920,-2365,-3330
+24950,-12.22,20170809,-16000,+36.88,20170928,39405,95,71.87,0.56,230.53,-2.0,+207.58,8378,12,+21900,20950,-30,2,13820,+4.53,657,2800,+27200,-20800,613,,0.00,5000,원,+24000,-17300,8,-0,0,+0.02,140,-20300,+950,이화산업,000760,-14700,+21900
+29600,-15.88,20180130,-17700,+40.68,20170717,12470,585,14.33,2.00,42.56,7.2,+125.54,149131,12,+25650,25500,198,5,18360,-2.35,4607,21591,+33150,+25600,5376,,+1.64,1000,원,+29600,-21850,254,-0,0,+6.44,216,-24500,-600,일동제약,249420,-17850,-24900
+46200,-11.26,20180409,-31650,+29.54,20170926,10241,325,25.54,4.00,126.15,-0.5,+126.80,98924,12,+41550,41400,57,5,31460,-0.97,2698,19046,+53800,41400,7809,,+2.90,2500,원,+46200,-36050,239,-0,0,+8.54,476,-40250,-400,일양약품,007570,-29000,-41000
+33700,-32.64,20180125,-7760,+192.53,20170424,7520,413,14.58,3.02,54.96,8.4,+134.81,121996,12,+23550,23350,74,5,14940,-2.78,1237,11278,+30350,-23050,2560,,+6.47,1000,원,+33700,-18800,115,-0,0,+0.78,113,-22100,-650,일진다이아,081000,-16350,-22700
+21800,-31.65,20170426,-12200,+22.13,20170925,11641,829,8.32,1.28,17.97,3.7,+102.79,39304,12,+14950,14400,58,2,10080,+3.47,2363,13336,+18700,+14500,1987,,+1.74,100,원,+17000,-12400,152,-0,0,+1.49,13,-14100,+500,제이에스코퍼레이션,194370,-10100,+14900
+7400,-3.38,20180430,-5340,+33.90,20170926,7028,622,6.78,1.02,11.50,5.6,+1298.46,236644,12,+7400,6250,40,2,4500,+14.40,825,10000,+8120,+6540,715,,+0.09,500,원,+7400,-5540,63,-0,0,+4.16,50,+6320,+900,제일연마,001560,-4380,+7150
+430000,-48.14,20170531,-210000,+6.19,20170419,188612,13533,7.15,1.18,16.48,9.7,+106.99,199,12,+228000,223000,113,3,142720,0.00,1621,600,+289500,+228000,1338,,+0.03,5000,원,+287000,-220000,141,-0,0,0.00,30,223000,0,조흥,002600,-156500,223000
+1310,-60.00,20170515,-484,+8.26,20171123,501,17,,1.05,30.82,-13.9,+189.15,1178052,12,545,545,-62,5,370,-3.85,609,98773,+708,-535,518,,+0.60,100,원,+788,-484,-68,-0,0,+1.48,99,-521,-21,주연테크,044380,-382,-524
+12100,-32.98,20180126,-5140,+57.78,20170421,11628,1024,6.71,0.70,7.92,5.1,+172.18,177262,12,8300,8300,118,5,5140,-2.29,4668,19072,+10750,-8200,1547,,+3.85,500,원,+12100,-8020,135,-0,0,+59.01,95,-8060,-190,지엠비코리아,013870,-5810,-8110
+3440,-29.51,20180202,-2110,+14.93,20170925,2549,109,55.46,0.95,22.25,-1.1,-55.63,13050,12,+2430,2410,-3,2,1630,+0.62,496,12000,+3130,+2425,291,,+0.91,500,원,+3440,-2185,-7,-0,0,+0.68,60,-2380,+15,진양화학,051630,-1690,+2425
+34300,-7.14,20180411,-25600,+24.41,20171212,2886,1457,5.68,11.04,21.86,47.8,+104.47,107253,12,+31900,31750,741,2,24760,+0.31,8884,30000,+41250,-31450,9555,,+0.42,1000,원,+34300,-26700,969,-0,0,+19.50,300,-31350,+100,진에어,272450,-22250,+31850
+3485,-31.85,20170524,-1770,+34.18,20171130,0,0,7.60,0.00,0.00,66.3,-67.82,365891,12,+2420,2255,218,2,1440,+5.32,5733,145353,+2930,+2275,3452,,+0.01,500,원,+2735,-1840,416,-0,0,+0.28,727,+2270,+120,진흥기업,002780,-1580,+2375
+107500,-16.37,20170530,-85000,+5.76,20180214,27186,1751,181.02,3.31,51.34,63.0,+170.47,1657,12,+90500,89400,271,2,62580,+0.56,552,1429,+116000,+89500,1285,,+0.30,5000,원,+98000,-85000,-20,-0,0,+0.36,71,89400,+500,천일고속,000650,-62600,+89900
+27550,-25.59,20170717,-14450,+41.87,20170424,12362,1959,2.87,1.66,10.46,27.7,+533.49,98717,12,+21650,21350,850,5,14510,-3.98,5730,13554,+27750,+21400,2779,,+0.74,500,원,+26800,-17850,555,-0,0,+13.09,68,-19900,-850,케이씨,029460,-14950,-20500
+161500,-2.79,20170511,-102000,+53.92,20170711,20990,3855,35.02,7.48,40.73,8.8,+127.91,55457,12,+157500,155000,155,2,111600,+1.29,8840,10050,+201500,155000,15778,,+0.92,500,원,+161500,-117000,351,-0,0,+21.69,50,-151500,+2000,코스맥스,192820,-108500,+157000
+1910,-39.53,20170622,-1015,+13.79,20180405,1558,113,5.84,0.74,10.22,1.5,+248.61,514592,12,+1165,1135,9,2,740,+1.76,1436,47851,+1475,+1140,553,,+3.81,500,원,+1440,-1015,21,-0,0,+4.73,239,-1130,+20,콤텍시스템,031820,-795,+1155
+39500,-57.85,20170428,-13100,+27.10,20180326,18660,2348,9.82,0.89,7.09,58.1,-50.74,492813,12,+16650,15300,1753,2,9790,+8.82,10021,14847,+19850,+15600,2472,,+2.38,500,원,+17400,-13100,342,-0,0,+5.52,74,+15450,+1350,크라운해태홀딩스,005740,-10750,+16650
+400000,-6.88,20180201,-254500,+46.37,20170508,486007,16627,5.47,0.77,22.40,6.5,+149.09,357719,12,+378500,351000,29735,2,273780,+6.13,606551,87187,+456000,+359500,324771,,+0.07,5000,원,+400000,-310000,46218,-0,0,+57.65,4824,+357000,+21500,POSCO,005490,-246000,+372500
+182500,-18.08,20180105,-110000,+35.91,20171023,68303,4993,7.05,2.19,29.94,14.6,-82.05,1641,12,+150000,147000,304,2,102900,+1.70,22381,3809,+191000,+147500,5695,,+0.21,5000,원,+182500,-120000,535,-0,0,+1.10,190,147000,+2500,풀무원,017810,-103000,+149500
+128000,-7.03,20180402,-77300,+53.95,20170811,16312,727,18.81,7.30,163.69,6.6,+107.97,93266,12,+119000,114000,127,2,88920,+4.39,6823,11616,+148000,+116000,13823,,+0.58,500,원,+128000,-99000,408,-0,0,+25.52,58,+115000,+5000,하나투어,039130,-80000,+119000
+1905,-13.91,20170420,-1425,+15.09,20180321,0,0,12.06,0.00,0.00,-24.8,+268.74,174414,12,+1665,1595,-95,2,1080,+2.82,88,16150,+2070,1595,265,,0.00,5000,원,+1785,-1425,-0,-0,0,+0.00,807,-1590,+45,하이골드3호,153360,-1120,+1640
+150000,0.00,20180430,-92800,+61.64,20180119,212575,18349,9.12,0.71,8.17,6.8,+1069.18,93799,12,+150000,115500,99,1,85470,+29.87,4245,655,+150000,+140000,983,,+3.01,5000,원,+150000,-92800,142,-0,0,+0.88,33,+129000,+34500,한국석유,004090,-81000,+150000
+44000,-8.41,20180425,-25700,+56.81,20170510,53899,2415,2.30,0.75,16.69,21.7,-56.61,4986,12,+40950,38850,1394,2,27970,+3.73,3454,10080,+50500,+39800,4062,,+0.02,5000,원,+44000,-32350,174,-0,0,+80.93,601,-38600,+1450,한국유리,002000,-27200,+40300
+67800,-27.06,20170719,-47300,+4.55,20180426,48027,7047,5.50,1.03,7.02,9.7,+254.17,656450,12,+49450,47350,6065,2,36930,+4.44,68129,123875,+61500,-47300,61256,,+0.10,500,원,+60100,-47300,7934,-0,0,+40.92,619,-47300,+2100,한국타이어,161390,-33150,+49450
+5170,-2.13,20180430,-1700,+197.65,20170419,3266,324,6.27,1.55,15.62,19.2,+109.34,556759,12,+5170,4850,116,2,0,+4.33,3463,18021,+6300,+4995,912,,0.00,500,원,+5170,-1950,85,-0,0,+3.74,90,-4800,+210,한국특수형강,007280,-3395,+5060
+14400,-23.61,20170619,-9200,+19.57,20180115,38077,2126,18.46,0.29,5.17,-9.8,0.00,0,12,0,11000,-236,3,7700,0.00,9850,6090,+14300,0,670,,+0.53,5000,원,+12100,-9200,-171,-0,0,+3.43,305,0,0,한국프랜지,010100,-7700,11000
+8680,-9.91,20170919,-7260,+7.71,20170419,20241,529,,0.39,14.78,1.8,-40.46,5601,12,7840,7840,49,5,5640,-0.26,461,12729,+10150,-7810,995,,+0.14,5000,원,+8150,-7390,61,-0,0,+4.30,636,-7770,-20,한양증권,001750,-5490,-7820
+179000,-7.26,20180130,-103000,+61.17,20180328,196749,11653,8.11,0.84,14.25,3.8,+155.50,43040,12,+172000,153500,656,2,107450,+8.14,15743,7545,+199500,+158000,12525,,+0.19,5000,원,+179000,-103000,1328,-0,0,+10.77,377,+158000,+12500,한일시멘트,003300,-107500,+166000
+59800,-15.22,20170419,-37300,+35.92,20171122,17550,1962,10.30,2.89,25.84,16.0,+134.75,203011,12,+52200,49750,1360,2,37810,+1.91,12368,45000,+64600,+50300,22815,,+0.27,200,원,+52400,-37500,1641,-0,0,+22.07,90,+50100,+950,한전KPS,051600,-34850,+50700
+5210,-35.12,20170614,-3020,+11.92,20180329,8448,0,,0.40,0.00,-37.2,-57.71,374428,12,+3420,3350,-2780,2,2410,+0.90,24523,106053,+4355,+3375,3585,,+0.03,5000,원,+4015,-3020,-1167,-0,0,+6.69,5303,3350,+30,한진중공업,097230,-2345,+3380
+3435,-18.05,20180416,-1305,+115.71,20170926,1148,129,15.50,2.45,21.82,3.6,+106.69,1398371,12,3010,3010,44,5,2160,-6.48,1120,34459,+3910,3010,970,,+11.73,500,원,+3435,-1650,45,-0,0,+8.75,172,-2770,-195,한창,005110,-2110,-2815
+214500,-21.45,20180329,-130000,+29.62,20180221,92725,13483,7.74,1.82,12.50,18.2,-61.15,168104,12,+171500,169000,6805,5,131820,-0.30,163583,37500,+219500,169000,63188,,+0.51,500,원,+214500,-130000,7271,-0,0,+32.62,188,-166000,-500,현대글로비스,086280,-118500,-168500
+122500,-26.94,20170615,-72400,+23.62,20171227,107123,1734,10.33,0.84,51.61,20.1,-88.54,158330,12,91400,91400,4452,5,65800,-2.08,24534,20000,+118500,91400,17900,,+1.00,5000,원,+117000,-79700,1079,-0,0,+9.97,1000,-88000,-1900,현대미포조선,010620,-64000,-89500
+13400,-11.57,20170612,-10100,+17.33,20180326,27822,1356,,0.43,8.74,6.0,-67.67,93983,12,+11950,11750,502,2,8460,+0.85,2123,29337,+15250,+11850,3476,,+0.69,5000,원,+12900,-10100,668,-0,0,+6.37,1467,-11650,+100,현대차투자증권,001500,-8250,+11850
+22000,-38.41,20171208,-9470,+43.08,20171222,10537,362,3.89,1.29,37.43,5.3,+175.63,394744,12,+14250,14100,123,5,9870,-3.90,6368,22146,+18300,+14150,3001,,+6.93,500,원,+15350,-9810,409,-0,0,+5.99,111,-13400,-550,AJ렌터카,068400,-9900,-13550
+1990,-34.17,20170905,-888,+47.52,20170811,2215,4,10.65,0.59,327.50,0.5,-70.86,1530521,12,+1345,1330,14,5,820,-1.50,2372,112452,+1725,1330,1473,,+3.56,500,원,+1525,-1200,66,-0,0,+6.01,562,-1300,-20,KEC,092220,-935,-1310
+36550,-22.85,20180110,-24050,+17.26,20170419,36006,1767,4.56,0.78,15.96,6.9,-71.20,61515,12,+28400,28000,700,2,21280,+0.71,16021,29240,+36400,28000,8246,,+0.17,5000,원,+36550,-25450,1101,-0,0,+38.64,1462,-27500,+200,LF,093050,-19600,+28200
+17650,-11.61,20180129,-11900,+31.09,20170419,15448,789,,1.01,19.77,7.4,-53.80,776829,12,+15650,15450,3496,2,12050,+0.97,11684,281409,+20050,+15550,43900,,+0.62,5000,원,+17650,-13300,4592,-0,0,+14.11,14319,-15250,+150,NH투자증권,005940,-10850,+15600
+21600,-7.87,20180419,-13800,+44.20,20171220,13477,1473,2.70,1.48,13.51,9.2,+146.13,96942,12,+20950,20600,928,5,15240,-3.40,14501,37882,+26750,+20950,7539,,+0.66,500,원,+21600,-13900,1226,-0,0,+8.89,189,-19600,-700,NICE,034310,-14450,-19900
+56900,-42.36,20170725,-31950,+2.66,20180425,46542,2316,2.00,0.70,14.16,8.1,-50.38,140571,12,+33100,32450,591,2,24660,+1.08,11375,14623,+42150,+32500,4796,,+0.78,5000,원,+53000,-31950,967,-0,0,+15.09,731,32450,+350,S&T모티브,064960,-22750,+32800
+3570,-17.09,20180130,-2730,+8.42,20170925,4917,90,17.53,0.60,32.89,0.7,-79.58,62055,12,+3005,2970,5,5,2130,-0.34,4219,139896,+3860,+3005,4141,,+0.42,500,원,+3570,-2815,-43,-0,0,+3.61,699,-2920,-10,SBS미디어홀딩스,101060,-2080,-2960
+331000,-11.18,20180130,-231000,+27.27,20170419,184873,13676,3.69,1.59,21.50,12.5,-99.92,81983,12,+296500,294500,50665,5,229710,-0.17,932964,70360,+382500,294500,206859,,+0.05,200,원,+331000,-276500,58610,-0,0,+24.68,153,-292000,-500,SK,034730,-206500,-294000
+8270,-32.04,20170427,-5370,+4.66,20180417,9778,0,8.37,0.57,0.00,1.4,+181.33,1086139,12,+5650,5530,346,2,4310,+1.63,152023,248188,+7180,+5540,13948,,+1.47,2500,원,+6860,-5370,1428,-0,0,+15.57,6205,5530,+90,SK네트웍스,001740,-3880,+5620
+219000,-10.27,20180402,-154000,+27.60,20170622,182504,17934,4.69,1.08,10.96,12.0,-83.81,217971,12,+197000,192000,21451,2,149760,+2.34,462609,92466,+249500,-190500,181695,,+0.11,5000,원,+219000,-181000,32344,-0,0,+42.24,4623,-190500,+4500,SK이노베이션,096770,-134500,+196500
+3640,-44.51,20171020,-1860,+8.60,20180412,1628,0,,1.24,0.00,-13.8,+142.29,147490,12,+2065,2045,-59,5,1340,-1.22,373,27550,+2655,2045,557,,+1.55,500,원,+3430,-1860,-35,-0,0,+1.38,138,-1985,-25,갤럭시아에스엠,011420,-1435,-2020
+67000,-39.63,20170512,-33200,+21.84,20171107,0,0,2.50,0.00,0.00,,+149.10,3890,12,+40800,40100,178,2,28870,+0.87,8715,4717,+52100,-39950,1908,,+0.01,2500,원,+43700,-35200,217,-0,0,+24.46,118,-39950,+350,경동도시가스,267290,-28100,+40450
+17250,-18.26,20180411,-10800,+30.56,20170926,5413,531,9.97,2.60,26.55,13.3,+198.57,170314,12,+14700,14550,180,5,10760,-3.09,1917,23907,+18900,+14600,3371,,+2.24,500,원,+17250,-12600,246,-0,0,+4.57,120,-13850,-450,경보제약,214390,-10200,-14100
+23950,-19.21,20180219,-15300,+26.47,20171221,32299,1946,3.67,0.60,9.94,16.7,+320.59,162534,12,+20150,18650,565,2,13420,+3.75,22408,8931,+24200,+18900,1728,,+0.29,5000,원,+23950,-17000,1150,-0,0,+14.37,447,+18900,+700,계룡건설,013580,-13100,+19350
+549000,-21.04,20171016,-413000,+4.96,20170419,292340,33519,5.60,1.48,12.93,11.0,-77.50,34369,12,+437000,428500,6340,2,342800,+1.17,65967,18870,+557000,+431500,81801,,+0.11,5000,원,+540000,-425500,8948,-0,0,+25.39,944,+430000,+5000,고려아연,010130,-300000,+433500
+5400,-8.33,20180207,-4045,+22.37,20180115,5775,144,5.87,0.86,34.38,2.2,+1131.50,86888,12,+4950,4755,25,2,3510,+4.10,2537,20000,+6180,-4750,990,,+0.12,500,원,+5400,-4045,35,-0,0,+2.31,100,-4735,+195,그린케미칼,083420,-3330,+4950
